Code Type,Code,Facility,IP Expected Reimbursement,IP_Charge,IP_Selfpay,MAX IP XR,MAX OP XR,MIN IP XR,MIN OP XR,NDC,OP Expected Reimbursement,OP_Charge,OP_Selfpay,Payer,Plan(s),Procedure Description,Procedure,Rev Code
EAP,CPT� 66984,Main,550.14,3035,1972.75,3035,3035,0,0,,550.14,3035,1972.75,VALOR HEALTH,VALOR HEALTH PLAN HMO SNP [12192],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,1821,3035,1972.75,3035,3035,0,0,,1821,3035,1972.75,UPMC [52154],UPMC HMO [52469],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,533.18,3035,1972.75,3035,3035,0,0,,533.18,3035,1972.75,UPMC MEDICARE,UPMC FOR LIFE PPO [12185],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,0,3035,1972.75,3035,3035,0,0,,0,3035,1972.75,UNITED HEALTH,OPTUMHEALTH BH [59170],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,1066.36,3035,1972.75,3035,3035,0,0,,1066.36,3035,1972.75,UMR [52168],UMR PEIA [52501],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,533.18,3035,1972.75,3035,3035,0,0,,533.18,3035,1972.75,UHC MEDICARE,UHC DUAL COMPLETE HMO POS SNP [12180],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,533.18,3035,1972.75,3035,3035,0,0,,533.18,3035,1972.75,UHC MEDICARE,MYCARE UHC MEDICARE [12125],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,597.91,3035,1972.75,3035,3035,0,0,,597.91,3035,1972.75,UHC MEDICAID,UHC COMMUNITY PLAN MEDICAID [22004],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,0,3035,1972.75,3035,3035,0,0,,0,3035,1972.75,UHC MEDICAID,MYCARE UHC MEDICAID BH [22053],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,2070.88,3035,1972.75,3035,3035,0,0,,2070.88,3035,1972.75,UFCW [53190],HEALTHSMART UFCW 2ND [53242],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,2124.5,3035,1972.75,3035,3035,0,0,,2124.5,3035,1972.75,SUMMACARE [52,SC MERCY CHOICE PPO [52399],"Remv Cataract Extracap,insert Lens",66984,
EAP,CPT� 66984,Main,576.37,3035,1972.75,3035,3035,0,0,,576.37,3035,1972.75,PROVIDER PART,PPHP HMO SNP [12191],"Remv Cataract Extracap,insert Lens",66984,
